date,state,latitude,longitude,state_area_km2,region,national_share_percentage,consumption_mega_units,thermal_actual_mega_units,thermal_estimated_mega_units,nuclear_actual_mega_units,nuclear_estimated_mega_units,hydro_actual_mega_units,hydro_estimated_mega_units,total_generation_actual_mega_units,total_generation_estimated_mega_units,power_supplier
2020-01-27,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,210.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adani Green Energy Ltd
2020-01-27,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.0,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,SJVN Ltd
2020-01-27,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,359.6,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,Tata Power
2020-01-27,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,8.8,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,SJVN Ltd
2020-01-27,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,331.6,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,Tata Power
2020-01-27,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Power Grid Corporation of India Ltd
2020-01-27,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,133.3,489.52,510.1,0.0,0.0,23.17,31.64,512.6899999999999,541.74,Tata Power
2020-01-27,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.1,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,Reliance Power
2020-01-27,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,228.9,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,Adani Power
2020-01-27,Telangana,18.1124,79.0193,112077.0,Southern,3.49,206.7,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,Tata Power
2020-01-27,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,3.0,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,Power Grid Corporation of India Ltd
2020-01-27,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.0,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,Tata Power
2020-01-27,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,126.8,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,NHPC Ltd
2020-01-27,Gujarat,22.2587,71.1924,196024.0,Western,5.96,379.7,1308.69,1287.03,42.41,36.49,30.71,42.18,1381.8100000000002,1365.7,Tata Power
2020-01-27,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,86.9,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,Reliance Power
2020-01-27,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,499.9,1308.69,1287.03,42.41,36.49,30.71,42.18,1381.8100000000002,1365.7,Adani Green Energy Ltd
2020-01-27,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,37.0,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,Power Grid Corporation of India Ltd
2020-01-27,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,84.8,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,SJVN Ltd
2020-01-27,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,194.1,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,NLC India Limited
2020-01-27,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,22.3,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,JSW Energy
2020-01-27,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,211.3,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,NLC India Limited
2020-01-27,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,26.2,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,Tata Power
2020-01-27,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,3.7,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,NTPC Ltd
2020-01-27,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,70.9,489.52,510.1,0.0,0.0,23.17,31.64,512.6899999999999,541.74,Torrent Power
2020-01-27,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.6,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,Power Grid Corporation of India Ltd
2020-01-27,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.6,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,NLC India Limited
2020-01-27,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,18.9,1308.69,1287.03,42.41,36.49,30.71,42.18,1381.8100000000002,1365.7,Adani Power
2020-01-27,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,5.7,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,Torrent Power
2020-01-27,Goa,15.491997,73.81800065,3702.0,Western,0.11,13.7,1308.69,1287.03,42.41,36.49,30.71,42.18,1381.8100000000002,1365.7,Tata Power
2020-01-27,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,43.9,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,Power Grid Corporation of India Ltd
2020-01-27,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,83.2,489.52,510.1,0.0,0.0,23.17,31.64,512.6899999999999,541.74,Torrent Power
2020-01-27,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,20.9,489.52,510.1,0.0,0.0,23.17,31.64,512.6899999999999,541.74,SJVN Ltd
2020-01-27,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,126.8,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,Adani Power
2020-01-28,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,135.1,489.52,511.96,0.0,0.0,23.17,31.02,512.6899999999999,542.98,JSW Energy
2020-01-28,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.3,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,Torrent Power
2020-01-28,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,8.9,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,NLC India Limited
2020-01-28,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,362.8,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,Torrent Power
2020-01-28,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,6.1,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,Adani Green Energy Ltd
2020-01-28,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,215.1,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,NLC India Limited
2020-01-28,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,89.0,489.52,511.96,0.0,0.0,23.17,31.02,512.6899999999999,542.98,NHPC Ltd
2020-01-28,Gujarat,22.2587,71.1924,196024.0,Western,5.96,379.9,1308.69,1305.92,42.41,36.68,30.71,38.37,1381.8100000000002,1380.97,Adani Green Energy Ltd
2020-01-28,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,212.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLC India Limited
2020-01-28,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,24.3,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,NLC India Limited
2020-01-28,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.5,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,Torrent Power
2020-01-28,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,129.4,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,Power Grid Corporation of India Ltd
2020-01-28,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,233.5,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,Power Grid Corporation of India Ltd
2020-01-28,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,84.0,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,NHPC Ltd
2020-01-28,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.0,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,Tata Power
2020-01-28,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,3.0,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,SJVN Ltd
2020-01-28,Goa,15.491997,73.81800065,3702.0,Western,0.11,13.7,1308.69,1305.92,42.41,36.68,30.71,38.37,1381.8100000000002,1380.97,Adani Power
2020-01-28,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,25.3,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,SJVN Ltd
2020-01-28,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.0,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,NTPC Ltd
2020-01-28,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,37.9,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,Torrent Power
2020-01-28,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,19.0,1308.69,1305.92,42.41,36.68,30.71,38.37,1381.8100000000002,1380.97,NLC India Limited
2020-01-28,Telangana,18.1124,79.0193,112077.0,Southern,3.49,205.5,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,JSW Energy
2020-01-28,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.1,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,SJVN Ltd
2020-01-28,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHPC Ltd
2020-01-28,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,75.0,489.52,511.96,0.0,0.0,23.17,31.02,512.6899999999999,542.98,NHPC Ltd
2020-01-28,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,91.0,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,Torrent Power
2020-01-28,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,41.0,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,Power Grid Corporation of India Ltd
2020-01-28,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,22.5,489.52,511.96,0.0,0.0,23.17,31.02,512.6899999999999,542.98,NTPC Ltd
2020-01-28,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,195.9,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,SJVN Ltd
2020-01-28,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.1,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,SJVN Ltd
2020-01-28,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,125.9,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,Adani Power
2020-01-28,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,340.6,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,NLC India Limited
2020-01-28,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,500.8,1308.69,1305.92,42.41,36.68,30.71,38.37,1381.8100000000002,1380.97,JSW Energy
2020-01-29,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,45.9,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,Adani Power
2020-01-29,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,175.0,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,Power Grid Corporation of India Ltd
2020-01-29,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,19.0,1308.69,1325.76,42.41,36.86,30.71,47.4,1381.8100000000002,1410.02,Power Grid Corporation of India Ltd
2020-01-29,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,215.6,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,Adani Power
2020-01-29,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,234.8,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,NHPC Ltd
2020-01-29,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,345.6,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,Power Grid Corporation of India Ltd
2020-01-29,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,165.8,489.52,517.56,0.0,0.0,23.17,30.19,512.6899999999999,547.75,NTPC Ltd
2020-01-29,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,8.9,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,Reliance Power
2020-01-29,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,25.2,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,SJVN Ltd
2020-01-29,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,131.2,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,Adani Power
2020-01-29,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.7,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,Torrent Power
2020-01-29,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,85.6,489.52,517.56,0.0,0.0,23.17,30.19,512.6899999999999,547.75,Reliance Power
2020-01-29,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.2,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,Adani Power
2020-01-29,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,6.3,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,Tata Power
2020-01-29,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.2,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,NHPC Ltd
2020-01-29,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.8,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,NHPC Ltd
2020-01-29,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,502.7,1308.69,1325.76,42.41,36.86,30.71,47.4,1381.8100000000002,1410.02,Adani Power
2020-01-29,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,362.1,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,JSW Energy
2020-01-29,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,126.3,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,Torrent Power
2020-01-29,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,94.4,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,NHPC Ltd
2020-01-29,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.0,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,NLC India Limited
2020-01-29,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,3.6,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,Adani Green Energy Ltd
2020-01-29,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,22.9,489.52,517.56,0.0,0.0,23.17,30.19,512.6899999999999,547.75,NLC India Limited
2020-01-29,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,212.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Power Grid Corporation of India Ltd
2020-01-29,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,31.3,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,Adani Green Energy Ltd
2020-01-29,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,0.8,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,Adani Power
2020-01-29,Telangana,18.1124,79.0193,112077.0,Southern,3.49,192.6,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,NLC India Limited
2020-01-29,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,86.4,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,Reliance Power
2020-01-29,Gujarat,22.2587,71.1924,196024.0,Western,5.96,386.5,1308.69,1325.76,42.41,36.86,30.71,47.4,1381.8100000000002,1410.02,JSW Energy
2020-01-29,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,89.5,489.52,517.56,0.0,0.0,23.17,30.19,512.6899999999999,547.75,Torrent Power
2020-01-29,Goa,15.491997,73.81800065,3702.0,Western,0.11,11.8,1308.69,1325.76,42.41,36.86,30.71,47.4,1381.8100000000002,1410.02,Torrent Power
2020-01-29,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,24.8,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,Reliance Power
2020-01-29,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adani Power
2020-01-30,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,192.0,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,SJVN Ltd
2020-01-30,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,42.8,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,JSW Energy
2020-01-30,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,23.9,489.52,519.01,0.0,0.0,23.17,30.46,512.6899999999999,549.47,Power Grid Corporation of India Ltd
2020-01-30,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,210.6,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,JSW Energy
2020-01-30,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,89.3,489.52,519.01,0.0,0.0,23.17,30.46,512.6899999999999,549.47,Tata Power
2020-01-30,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.3,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,Tata Power
2020-01-30,Telangana,18.1124,79.0193,112077.0,Southern,3.49,190.1,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,Tata Power
2020-01-30,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.9,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,SJVN Ltd
2020-01-30,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,6.4,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,NTPC Ltd
2020-01-30,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,25.4,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,JSW Energy
2020-01-30,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.0,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,Reliance Power
2020-01-30,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,4.7,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,NHPC Ltd
2020-01-30,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,127.1,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,JSW Energy
2020-01-30,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,365.4,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,Power Grid Corporation of India Ltd
2020-01-30,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.2,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,Torrent Power
2020-01-30,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,171.8,489.52,519.01,0.0,0.0,23.17,30.46,512.6899999999999,549.47,Tata Power
2020-01-30,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,126.1,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,Reliance Power
2020-01-30,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,501.4,1311.69,1333.15,42.41,36.78,30.71,41.29,1384.8100000000002,1411.22,NLC India Limited
2020-01-30,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,239.3,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,NHPC Ltd
2020-01-30,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,87.3,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,Adani Green Energy Ltd
2020-01-30,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,37.8,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,Reliance Power
2020-01-30,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,89.7,489.52,519.01,0.0,0.0,23.17,30.46,512.6899999999999,549.47,NTPC Ltd
2020-01-30,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.6,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,Adani Power
2020-01-30,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,26.7,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,JSW Energy
2020-01-30,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,18.8,1311.69,1333.15,42.41,36.78,30.71,41.29,1384.8100000000002,1411.22,Adani Green Energy Ltd
2020-01-30,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,8.9,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,Adani Green Energy Ltd
2020-01-30,Gujarat,22.2587,71.1924,196024.0,Western,5.96,389.4,1311.69,1333.15,42.41,36.78,30.71,41.29,1384.8100000000002,1411.22,NHPC Ltd
2020-01-30,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JSW Energy
2020-01-30,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,94.8,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,Adani Power
2020-01-30,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,211.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adani Power
2020-01-30,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.3,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,NTPC Ltd
2020-01-30,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,347.0,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,Adani Power
2020-01-30,Goa,15.491997,73.81800065,3702.0,Western,0.11,11.8,1311.69,1333.15,42.41,36.78,30.71,41.29,1384.8100000000002,1411.22,NHPC Ltd
2020-01-31,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,171.0,489.52,507.92,0.0,0.0,23.17,30.12,512.6899999999999,538.04,Power Grid Corporation of India Ltd
2020-01-31,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,90.0,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,NHPC Ltd
2020-01-31,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,4.7,34.74,34.79,0.0,0.0,11.06,4.21,45.800000000000004,39.0,Tata Power
2020-01-31,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,347.1,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,Tata Power
2020-01-31,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,88.6,638.13,627.51,62.6,40.57,63.94,89.76,764.6700000000001,757.84,Adani Power
2020-01-31,Goa,15.491997,73.81800065,3702.0,Western,0.11,11.8,1311.69,1328.75,42.41,36.73,30.71,44.09,1384.8100000000002,1409.57,NHPC Ltd
2020-01-31,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,216.6,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,Power Grid Corporation of India Ltd
2020-01-31,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,123.5,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,NTPC Ltd
2020-01-31,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,27.8,34.74,34.79,0.0,0.0,11.06,4.21,45.800000000000004,39.0,Adani Power
2020-01-31,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,42.2,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,Reliance Power
2020-01-31,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,126.3,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,Adani Green Energy Ltd
2020-01-31,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,361.5,638.13,627.51,62.6,40.57,63.94,89.76,764.6700000000001,757.84,Tata Power
2020-01-31,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,101.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJVN Ltd
2020-01-31,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,18.7,1311.69,1328.75,42.41,36.73,30.71,44.09,1384.8100000000002,1409.57,SJVN Ltd
2020-01-31,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,26.8,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,Power Grid Corporation of India Ltd
2020-01-31,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,90.8,489.52,507.92,0.0,0.0,23.17,30.12,512.6899999999999,538.04,NTPC Ltd
2020-01-31,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,213.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrent Power
2020-01-31,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,20.7,489.52,507.92,0.0,0.0,23.17,30.12,512.6899999999999,538.04,Tata Power
2020-01-31,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,5.5,34.74,34.79,0.0,0.0,11.06,4.21,45.800000000000004,39.0,NHPC Ltd
